Track_ID,Start_Junction,End_Junction,Track_Length,Max_Capacity,Signal_Positions,Halt_Positions,Track_Type,Electrified,Max_Speed_Limit
TK0458,JN0129,JN0019,119.16,3,"[96.61, 98.25, 90.47, 43.55, 8.58]","[41.64, 81.0]",Yard Track,No,100
TK0459,JN0334,JN0229,318.06,2,"[199.33, 296.76, 304.56, 189.84, 6.33, 33.73, 265.26, 263.9, 300.89, 179.31, 274.74, 262.36, 187.47, 249.24, 39.98]","[203.3, 303.25, 51.51, 236.65, 102.03, 259.88]",Loop,Yes,120
TK0460,JN0928,JN0579,208.1,2,"[48.17, 78.54, 164.84, 109.89, 83.68, 6.13, 156.78, 202.31, 129.08, 178.25]","[107.56, 48.21, 3.01, 135.97]",Loop,Yes,100
TK0461,JN0738,JN0225,120.29,7,"[51.38, 34.49, 57.36, 105.0, 5.1, 117.63]","[119.48, 71.91]",Double Line,Yes,160
TK0462,JN0051,JN0781,29.8,2,[11.79],[],Single Line,Yes,160
TK0463,JN0207,JN0148,172.52,5,"[168.0, 119.93, 84.84, 134.04, 127.23, 153.85, 35.31, 148.18]","[51.93, 162.35, 48.49]",Junction Track,No,80
TK0464,JN0957,JN0697,137.56,4,"[30.07, 61.1, 136.68, 67.21, 75.71, 95.52]","[133.2, 107.76]",Loop,Yes,160
TK0465,JN0564,JN0150,94.47,4,"[29.08, 0.39, 33.46, 10.97]",[40.59],Yard Track,Yes,120
TK0466,JN0727,JN0007,192.72,3,"[105.95, 72.49, 24.59, 147.6, 178.83, 183.1, 129.26, 79.08, 92.19]","[126.61, 158.63, 72.19]",Junction Track,No,140
TK0467,JN0005,JN0286,295.45,2,"[205.56, 95.89, 64.71, 23.68, 209.37, 148.75, 169.08, 139.57, 142.69, 168.78, 270.12, 8.68, 236.84, 115.38]","[220.09, 280.24, 90.49, 26.46, 68.63]",Single Line,Yes,100
TK0468,JN0462,JN0030,30.21,2,[20.33],[],Yard Track,Yes,120
TK0469,JN0028,JN0122,230.65,4,"[127.62, 190.16, 83.6, 175.99, 195.0, 189.35, 150.01, 165.46, 181.68, 169.23, 104.18]","[36.7, 71.44, 47.8, 83.37]",Loop,Yes,140
TK0470,JN0124,JN0669,385.95,4,"[241.37, 118.88, 149.05, 118.02, 229.55, 128.38, 280.08, 223.77, 56.23, 119.75, 85.47, 150.64, 199.14, 195.58, 291.21, 73.01, 365.29, 132.32, 115.88]","[264.44, 310.89, 146.07, 288.24, 341.07, 295.95, 13.2]",Yard Track,No,100
TK0471,JN0203,JN0740,381.21,2,"[142.6, 119.89, 329.53, 221.64, 278.03, 90.23, 100.67, 85.9, 262.27, 133.06, 154.42, 270.33, 370.46, 61.71, 23.89, 74.28, 280.18, 74.19, 222.76]","[225.04, 112.24, 26.2, 152.18, 71.2, 70.32, 199.22]",Loop,Yes,100
TK0472,JN0791,JN0934,110.69,1,"[89.68, 89.33, 40.94, 62.79, 87.86]","[6.73, 67.04]",Single Line,No,120
TK0473,JN0094,JN0936,397.31,4,"[117.49, 6.75, 77.86, 157.29, 78.44, 239.34, 178.25, 15.69, 109.28, 7.74, 142.29, 102.95, 273.42, 122.14, 149.05, 288.18, 191.07, 221.09, 334.28]","[82.2, 393.01, 357.62, 113.85, 354.77, 299.56, 369.8]",Junction Track,Yes,120
TK0474,JN0681,JN0036,104.13,5,"[14.22, 54.76, 54.04, 59.88, 77.6]","[101.15, 91.46]",Yard Track,Yes,100
TK0475,JN0056,JN0566,92.52,4,"[30.52, 2.23, 46.16, 46.78]",[4.93],Yard Track,Yes,100
TK0476,JN0642,JN0693,358.87,4,"[35.8, 293.28, 31.1, 104.89, 16.39, 280.41, 14.1, 110.64, 205.74, 146.98, 101.3, 98.76, 286.3, 349.53, 124.9, 14.05, 13.12]","[272.46, 198.23, 281.21, 250.31, 325.67, 317.89, 282.9]",Double Line,Yes,100
TK0477,JN0998,JN0497,216.75,3,"[40.34, 142.1, 98.97, 134.43, 51.93, 94.15, 45.56, 189.72, 105.76, 48.76]","[8.93, 146.47, 46.52, 214.49]",Junction Track,Yes,80
TK0478,JN0074,JN0269,411.04,2,"[182.3, 141.12, 87.76, 373.61, 365.85, 191.25, 55.31, 5.49, 180.23, 16.42, 250.55, 250.08, 369.5, 78.12, 152.66, 353.3, 194.95, 24.55, 45.54, 334.36]","[305.69, 360.02, 48.86, 312.56, 269.27, 95.48, 400.31, 234.44]",Single Line,No,120
TK0479,JN0471,JN0328,164.33,2,"[116.52, 96.63, 128.98, 1.93, 113.03, 52.43, 36.85, 131.67]","[14.66, 37.54, 33.48]",Yard Track,Yes,100
TK0480,JN0144,JN0949,269.52,2,"[56.04, 180.8, 106.79, 35.8, 34.3, 86.87, 201.42, 6.87, 69.48, 43.79, 257.79, 190.09, 62.86]","[55.92, 231.26, 51.27, 268.73, 76.09]",Loop,Yes,80
TK0481,JN0399,JN0203,499.91,5,"[135.37, 80.26, 155.59, 254.3, 29.16, 76.86, 473.75, 271.38, 31.72, 346.48, 30.9, 369.37, 374.92, 325.48, 366.04, 43.98, 363.33, 68.33, 169.72, 471.29, 251.39, 483.63, 44.45, 238.74]","[31.2, 315.05, 39.35, 87.67, 129.39, 374.31, 81.97, 423.24, 65.94]",Double Line,Yes,80
TK0482,JN0205,JN0993,59.62,1,"[27.11, 25.56]",[20.06],Single Line,Yes,140
TK0483,JN0927,JN0637,385.7,2,"[356.52, 237.95, 232.74, 352.2, 215.93, 230.51, 133.34, 143.27, 264.44, 123.59, 215.65, 107.69, 64.08, 175.26, 83.87, 346.55, 117.1, 230.42, 101.61]","[99.52, 135.24, 353.26, 151.0, 316.76, 76.1, 18.58]",Yard Track,No,120
TK0484,JN0504,JN0197,139.74,2,"[60.11, 2.6, 75.43, 138.24, 48.87, 134.93]","[13.44, 102.35]",Loop,Yes,120
TK0485,JN0820,JN0239,388.73,9,"[230.76, 354.66, 175.77, 87.57, 62.89, 155.49, 277.07, 16.54, 50.17, 41.25, 227.5, 94.41, 64.63, 230.43, 295.94, 129.12, 224.77, 38.14, 363.54]","[130.96, 387.76, 380.41, 302.75, 7.8, 211.26, 33.76]",Double Line,No,80
TK0486,JN0852,JN0136,306.15,4,"[135.1, 256.02, 247.54, 293.8, 76.86, 70.18, 9.65, 125.65, 140.54, 295.29, 254.34, 51.06, 244.46, 54.59, 23.81]","[256.27, 298.79, 26.98, 249.18, 263.05, 36.36]",Loop,Yes,100
TK0487,JN0727,JN0069,84.17,5,"[44.72, 4.6, 80.19, 66.7]",[12.55],Double Line,No,140
TK0488,JN0747,JN0874,477.36,4,"[35.16, 260.09, 263.83, 417.42, 346.11, 119.13, 424.1, 273.64, 289.46, 80.66, 409.46, 444.4, 369.95, 449.08, 144.31, 411.06, 233.38, 78.25, 319.26, 326.57, 136.97, 13.12, 95.4]","[190.84, 79.99, 92.62, 186.83, 459.12, 364.82, 152.63, 454.26, 308.2]",Junction Track,Yes,160
TK0489,JN0206,JN0179,120.33,5,"[49.41, 34.38, 40.54, 41.96, 23.94, 111.67]","[21.04, 106.23]",Junction Track,Yes,100
TK0490,JN0332,JN0912,254.65,2,"[21.56, 241.97, 27.23, 143.43, 84.05, 109.46, 155.38, 231.44, 116.52, 251.52, 150.96, 40.88]","[48.39, 182.36, 12.83, 122.32, 37.74]",Loop,Yes,120
TK0491,JN0139,JN0657,418.24,2,"[29.09, 244.39, 254.09, 25.99, 168.26, 173.15, 139.62, 233.27, 144.69, 174.16, 333.56, 67.8, 258.94, 211.46, 127.59, 304.28, 230.53, 199.65, 279.25, 335.55]","[406.81, 263.22, 365.73, 0.46, 221.77, 89.77, 39.39, 222.49]",Loop,No,140
TK0492,JN0364,JN0889,306.15,9,"[88.86, 117.13, 107.09, 197.83, 35.52, 28.36, 202.06, 167.25, 131.71, 46.67, 125.84, 241.78, 272.36, 215.1, 18.34]","[205.25, 73.78, 96.51, 59.97, 237.5, 198.57]",Double Line,Yes,140
TK0493,JN0853,JN0136,34.03,8,[21.66],[],Double Line,No,160
TK0494,JN0829,JN0904,445.19,8,"[202.88, 422.31, 79.82, 300.5, 256.67, 76.9, 29.39, 355.77, 70.1, 83.03, 435.59, 319.31, 111.51, 263.08, 237.78, 375.95, 324.68, 370.27, 94.16, 285.02, 17.91, 30.69]","[317.65, 10.87, 258.1, 374.14, 169.14, 19.96, 317.8, 413.88]",Double Line,No,140
TK0495,JN0721,JN0845,12.61,4,[1.32],[],Yard Track,Yes,120
TK0496,JN0903,JN0826,18.66,1,[11.99],[],Single Line,No,80
TK0497,JN0758,JN0437,354.28,1,"[201.42, 9.17, 77.1, 155.34, 208.17, 175.82, 324.48, 332.54, 37.96, 49.03, 126.85, 149.24, 207.63, 273.92, 48.1, 284.36, 216.12]","[347.51, 230.7, 253.7, 69.16, 272.4, 28.08, 232.6]",Single Line,Yes,120
TK0498,JN0979,JN0984,403.41,7,"[140.48, 306.9, 53.38, 183.34, 74.68, 77.49, 40.22, 174.29, 30.47, 367.02, 180.69, 338.28, 395.12, 273.42, 363.67, 54.61, 334.82, 109.41, 190.65, 260.83]","[364.49, 367.5, 37.15, 147.06, 319.97, 283.66, 10.63, 181.49]",Double Line,No,140
TK0499,JN0137,JN0233,368.9,2,"[10.91, 231.54, 145.75, 3.59, 248.6, 262.8, 231.98, 126.14, 195.37, 142.82, 258.46, 215.29, 30.18, 237.24, 253.53, 136.75, 323.08, 310.99]","[64.62, 333.59, 162.64, 266.99, 300.32, 186.34, 147.23]",Loop,No,120
TK0500,JN0911,JN0627,184.0,2,"[2.38, 164.82, 125.22, 92.39, 107.23, 154.9, 174.99, 103.1, 33.36]","[117.72, 14.02, 116.87]",Single Line,No,80
TK0501,JN0359,JN0126,347.65,2,"[310.35, 232.17, 300.51, 332.52, 43.68, 33.58, 279.31, 301.11, 202.95, 127.24, 226.89, 106.26, 82.88, 169.7, 75.15, 168.16, 332.57]","[291.95, 327.36, 280.32, 123.33, 282.31, 320.85]",Junction Track,No,100
TK0502,JN0601,JN0977,24.67,5,[4.56],[],Loop,Yes,100
TK0503,JN0846,JN0618,132.47,5,"[57.79, 83.54, 22.72, 101.28, 48.27, 108.29]","[12.98, 90.05]",Junction Track,Yes,100
TK0504,JN0118,JN0005,484.19,3,"[9.99, 5.38, 372.96, 312.97, 141.86, 239.38, 20.3, 93.18, 205.53, 403.83, 232.25, 283.91, 423.06, 149.53, 339.27, 417.21, 98.1, 172.6, 474.41, 476.06, 108.08, 32.17, 131.18, 192.58]","[213.53, 299.62, 435.53, 159.95, 411.55, 45.26, 20.28, 244.05, 28.89]",Loop,Yes,100
TK0505,JN0425,JN0275,354.46,3,"[351.77, 268.05, 12.72, 252.63, 292.16, 317.46, 150.29, 111.17, 297.51, 275.63, 190.0, 41.78, 231.02, 23.28, 35.58, 117.38, 131.57]","[163.75, 120.21, 11.98, 55.8, 40.8, 152.84, 75.19]",Junction Track,Yes,80
TK0506,JN0946,JN0044,126.73,1,"[74.17, 22.53, 4.26, 42.82, 54.18, 7.83]","[103.28, 43.61]",Single Line,No,140
TK0507,JN0992,JN0531,243.75,4,"[216.18, 242.99, 178.21, 76.66, 72.88, 75.34, 23.86, 13.06, 141.58, 197.58, 8.81, 138.12]","[90.62, 217.54, 35.44, 137.33]",Loop,No,160
TK0508,JN0865,JN0678,314.16,5,"[254.27, 43.22, 97.67, 196.34, 278.0, 61.21, 229.71, 85.03, 253.03, 214.71, 164.27, 204.16, 275.34, 121.4, 241.66]","[49.92, 220.28, 235.82, 139.17, 249.32, 175.02]",Loop,No,80
TK0509,JN0853,JN0747,421.97,5,"[204.46, 289.85, 326.41, 311.34, 144.14, 421.74, 358.11, 109.72, 82.33, 132.51, 190.88, 359.01, 328.44, 359.2, 114.76, 250.42, 119.52, 46.0, 288.71, 60.34, 281.75]","[273.42, 341.9, 58.89, 330.6, 421.66, 359.11, 317.24, 279.41]",Double Line,Yes,80
TK0510,JN0120,JN0850,370.4,2,"[166.22, 44.91, 207.08, 98.17, 142.4, 6.45, 141.79, 299.58, 201.03, 3.63, 174.03, 107.95, 176.89, 149.9, 345.21, 15.25, 253.2, 315.22]","[355.31, 65.8, 196.8, 16.15, 184.9, 46.47, 310.36]",Loop,Yes,140
TK0511,JN0335,JN0531,125.01,5,"[35.98, 30.1, 16.03, 94.57, 86.35, 76.24]","[5.11, 95.36]",Yard Track,Yes,140
TK0512,JN0620,JN0231,170.03,5,"[29.9, 122.92, 120.34, 34.12, 26.95, 13.09, 155.07, 39.63]","[58.52, 47.7, 70.33]",Yard Track,No,80
TK0513,JN0471,JN0704,344.77,2,"[245.0, 265.87, 143.01, 73.43, 268.55, 231.17, 302.1, 291.1, 70.75, 286.97, 60.4, 297.78, 265.59, 196.47, 221.42, 35.88, 13.75]","[114.0, 283.2, 160.59, 77.02, 287.73, 78.82]",Junction Track,No,140
TK0514,JN0350,JN0453,140.0,8,"[124.56, 137.69, 93.78, 120.93, 71.11, 130.84]","[116.42, 138.85]",Double Line,Yes,120
TK0515,JN0679,JN0011,338.84,1,"[302.93, 18.96, 200.42, 126.21, 131.03, 299.73, 289.31, 202.91, 92.48, 161.11, 138.35, 119.82, 34.83, 184.03, 102.27, 223.91]","[108.16, 146.1, 17.74, 336.32, 172.0, 8.21]",Single Line,Yes,80
TK0516,JN0136,JN0525,351.95,3,"[26.95, 127.78, 93.93, 80.71, 21.46, 67.01, 157.06, 177.29, 94.85, 228.85, 118.18, 129.25, 275.44, 194.26, 335.47, 126.46, 291.36]","[259.86, 313.3, 336.74, 2.7, 31.08, 237.33, 137.33]",Junction Track,No,140
TK0517,JN0101,JN0546,71.94,2,"[16.9, 21.1, 40.97]",[70.73],Single Line,Yes,160
TK0518,JN0606,JN0756,153.71,5,"[42.72, 79.09, 102.12, 35.19, 21.35, 30.99, 54.42]","[22.81, 24.1, 6.72]",Loop,No,80
TK0519,JN0721,JN0384,484.37,5,"[36.67, 282.67, 140.46, 46.12, 439.92, 292.38, 117.07, 203.26, 172.87, 339.34, 294.22, 9.58, 95.82, 231.59, 215.78, 250.26, 346.23, 330.34, 180.58, 425.07, 30.48, 283.12, 459.99, 265.96]","[220.44, 64.87, 392.43, 181.05, 339.66, 95.68, 20.28, 147.96, 136.31]",Junction Track,No,160
TK0520,JN0680,JN0854,158.0,4,"[100.97, 16.02, 110.7, 1.89, 107.84, 133.44, 74.14]","[131.0, 123.48, 106.09]",Loop,Yes,100
TK0521,JN0729,JN0228,400.02,2,"[388.38, 142.9, 383.42, 15.28, 370.77, 72.46, 365.01, 22.49, 379.31, 80.32, 121.09, 196.39, 152.3, 267.02, 389.94, 242.58, 288.61, 35.2, 251.14, 181.55]","[354.33, 155.29, 271.79, 91.27, 103.75, 150.46, 121.63, 101.56]",Yard Track,Yes,120
TK0522,JN0565,JN0168,444.25,9,"[205.84, 32.82, 122.02, 378.33, 330.37, 250.29, 213.55, 115.05, 209.35, 265.59, 316.59, 74.03, 361.22, 153.63, 223.57, 270.06, 216.83, 254.09, 49.54, 191.98, 124.6, 38.22]","[85.14, 267.63, 87.38, 80.44, 245.59, 401.91, 350.37, 402.08]",Double Line,Yes,140
TK0523,JN0880,JN0705,134.38,4,"[46.31, 40.21, 90.78, 74.09, 18.58, 122.08]","[79.73, 61.5]",Double Line,No,100
TK0524,JN0834,JN0060,330.57,5,"[307.67, 171.14, 7.48, 9.54, 109.27, 258.39, 95.29, 110.56, 259.32, 38.41, 279.93, 87.86, 16.93, 38.79, 314.88, 149.19]","[84.77, 172.31, 225.56, 105.38, 239.75, 83.39]",Yard Track,Yes,140
TK0525,JN0680,JN0008,320.49,3,"[242.19, 89.57, 271.16, 19.28, 305.43, 32.5, 252.51, 165.8, 137.94, 89.79, 269.65, 64.02, 231.15, 142.87, 320.01, 195.95]","[33.39, 134.45, 21.25, 91.55, 110.03, 273.43]",Junction Track,No,160
TK0526,JN0608,JN0323,115.65,2,"[42.58, 40.65, 73.73, 111.2, 112.9]","[81.79, 87.27]",Junction Track,Yes,100
TK0527,JN0926,JN0225,245.62,4,"[144.91, 12.44, 200.08, 67.4, 242.85, 226.46, 179.92, 122.03, 188.29, 32.08, 76.19, 6.61]","[158.43, 197.85, 232.42, 168.62]",Loop,No,160
TK0528,JN0463,JN0118,248.19,6,"[2.41, 156.59, 117.87, 86.12, 155.75, 13.08, 186.9, 1.11, 76.18, 125.08, 93.57, 76.31]","[206.21, 232.02, 216.85, 129.66]",Double Line,No,100
TK0529,JN0236,JN0181,140.54,7,"[67.33, 133.0, 78.83, 93.82, 15.87, 20.17, 65.28]","[133.7, 50.71]",Double Line,No,100
TK0530,JN0464,JN0740,302.3,3,"[96.43, 160.12, 255.9, 288.66, 6.22, 106.58, 201.98, 159.53, 285.08, 5.13, 132.33, 202.18, 65.78, 219.43, 24.56]","[136.35, 204.43, 80.64, 22.32, 289.31, 276.25]",Junction Track,No,120
TK0531,JN0796,JN0806,83.1,2,"[2.1, 27.65, 21.61, 4.0]",[33.72],Single Line,Yes,120
TK0532,JN0378,JN0571,237.0,3,"[188.85, 45.33, 171.91, 116.42, 236.92, 184.05, 229.64, 81.14, 29.16, 119.9, 29.44]","[116.71, 63.98, 116.38, 225.06]",Loop,Yes,140
TK0533,JN0896,JN0528,108.01,3,"[86.13, 53.43, 51.04, 62.59, 23.7]","[56.82, 1.19]",Junction Track,Yes,80
TK0534,JN0260,JN0308,320.99,5,"[185.86, 16.0, 119.31, 156.02, 214.28, 94.66, 299.74, 145.05, 79.77, 101.57, 241.34, 205.52, 238.23, 93.84, 104.91, 127.34]","[60.54, 221.81, 105.72, 104.72, 86.46, 145.35]",Loop,No,120
TK0535,JN0833,JN0612,312.49,4,"[195.05, 41.43, 121.96, 220.91, 303.74, 52.5, 128.26, 29.72, 75.74, 117.73, 168.95, 72.05, 71.11, 243.06, 300.82]","[101.13, 214.99, 80.65, 289.98, 210.28, 250.83]",Loop,Yes,80
TK0536,JN0140,JN0100,134.9,3,"[20.32, 107.29, 10.89, 25.55, 93.24, 121.75]","[130.13, 112.78]",Yard Track,Yes,80
TK0537,JN0624,JN0082,445.22,3,"[156.89, 329.59, 114.55, 226.51, 246.02, 146.53, 210.05, 124.34, 2.67, 96.01, 311.68, 343.25, 124.75, 181.67, 16.64, 105.55, 346.92, 269.8, 91.61, 114.62, 363.66, 93.09]","[148.77, 295.79, 249.82, 205.19, 400.58, 97.82, 330.09, 70.82]",Yard Track,Yes,160
TK0538,JN0451,JN0309,363.53,2,"[329.29, 252.66, 89.45, 131.22, 269.29, 287.52, 64.14, 340.47, 285.47, 311.47, 52.3, 52.12, 111.01, 23.5, 33.11, 52.06, 258.99, 10.99]","[30.26, 343.24, 30.41, 195.38, 233.59, 348.47, 327.1]",Yard Track,Yes,120
TK0539,JN0627,JN0502,336.61,4,"[142.14, 272.16, 127.94, 282.2, 87.34, 97.37, 228.18, 71.6, 77.14, 102.75, 228.53, 299.38, 227.07, 278.65, 182.97, 23.2]","[33.82, 186.61, 110.34, 74.25, 156.95, 224.35]",Yard Track,Yes,80
TK0540,JN0016,JN0216,379.64,5,"[112.08, 244.76, 324.77, 220.01, 299.73, 157.34, 224.17, 21.13, 374.24, 303.72, 329.83, 263.58, 70.63, 11.78, 328.26, 150.46, 100.17, 213.23]","[159.79, 247.4, 183.67, 264.7, 323.99, 74.24, 125.07]",Loop,Yes,100
TK0541,JN0704,JN0245,193.64,5,"[66.24, 123.87, 185.78, 154.53, 133.29, 188.06, 33.03, 149.64, 78.78]","[69.8, 100.83, 6.54]",Yard Track,Yes,100
TK0542,JN0802,JN0608,409.54,6,"[82.36, 217.64, 306.61, 98.69, 378.5, 354.87, 102.87, 405.3, 274.05, 117.17, 278.91, 272.86, 248.26, 291.47, 109.89, 400.94, 351.35, 305.41, 10.77, 241.79]","[289.34, 349.79, 387.49, 375.08, 166.29, 367.16, 0.31, 143.94]",Double Line,Yes,120
TK0543,JN0302,JN0148,186.82,5,"[132.31, 1.04, 185.54, 141.32, 127.49, 75.72, 103.72, 47.32, 6.63]","[156.18, 167.48, 30.35]",Yard Track,No,160
TK0544,JN0461,JN0630,245.84,2,"[186.83, 205.93, 23.3, 138.4, 187.27, 193.28, 36.38, 129.19, 210.82, 78.31, 104.51, 197.75]","[21.96, 211.3, 76.5, 0.36]",Junction Track,Yes,140
TK0545,JN0930,JN0732,110.92,4,"[24.86, 75.59, 93.11, 13.68, 48.54]","[49.35, 70.16]",Junction Track,Yes,140
TK0546,JN0717,JN0943,65.6,1,"[18.08, 52.5, 43.94]",[42.66],Single Line,Yes,140
TK0547,JN0276,JN0497,157.98,4,"[118.08, 60.48, 106.69, 8.32, 145.45, 121.23, 22.14]","[34.56, 101.74, 145.59]",Yard Track,Yes,100
TK0548,JN0126,JN0038,146.58,3,"[30.3, 58.17, 126.04, 9.01, 32.03, 130.92, 17.84]","[92.29, 31.3]",Junction Track,Yes,120
TK0549,JN0005,JN0863,293.33,3,"[187.9, 99.2, 12.78, 172.03, 115.3, 106.8, 77.54, 1.76, 53.49, 139.11, 80.88, 256.48, 41.95, 256.76]","[118.75, 80.91, 89.26, 96.82, 148.59]",Junction Track,Yes,120
TK0550,JN0807,JN0918,309.09,4,"[251.22, 246.96, 305.69, 54.11, 262.06, 269.52, 198.49, 156.52, 295.88, 300.65, 198.34, 111.14, 252.58, 27.59, 89.82]","[304.63, 251.7, 290.42, 183.85, 126.01, 302.82]",Loop,Yes,140
TK0551,JN0034,JN0684,13.65,2,[4.31],[],Yard Track,Yes,160
TK0552,JN0953,JN0819,333.77,5,"[150.01, 49.96, 279.56, 93.33, 17.9, 42.07, 203.29, 202.63, 86.84, 242.71, 258.22, 307.24, 195.23, 260.15, 251.36, 86.05]","[103.54, 159.7, 6.35, 99.26, 158.17, 36.07]",Loop,Yes,140
TK0553,JN0874,JN0558,275.43,3,"[131.88, 223.98, 106.0, 7.95, 152.4, 187.42, 204.01, 110.7, 26.72, 160.94, 90.77, 260.8, 138.46]","[130.07, 85.16, 93.31, 141.23, 84.46]",Yard Track,No,140
TK0554,JN0469,JN0408,252.91,5,"[6.52, 113.81, 139.13, 85.94, 189.64, 170.88, 245.68, 128.67, 136.02, 62.18, 97.49, 6.79]","[174.33, 78.81, 136.67, 64.49, 157.07]",Yard Track,Yes,100
TK0555,JN0909,JN0062,134.64,2,"[62.86, 66.31, 72.13, 4.2, 92.4, 65.6]","[106.5, 109.78]",Yard Track,Yes,160
TK0556,JN0259,JN0605,488.99,4,"[74.3, 226.57, 358.16, 2.62, 74.26, 9.95, 485.51, 371.94, 182.67, 76.42, 44.2, 260.1, 477.2, 329.88, 178.55, 244.91, 488.46, 253.67, 471.49, 8.0, 352.55, 306.68, 335.12, 279.0]","[21.6, 73.14, 450.97, 113.9, 485.54, 332.31, 217.29, 449.9, 388.74]",Loop,Yes,120
TK0557,JN0466,JN0379,383.69,3,"[119.56, 302.11, 19.23, 75.41, 80.82, 380.99, 219.0, 53.32, 104.44, 64.39, 47.81, 305.87, 190.22, 242.19, 127.1, 212.45, 98.83, 118.19, 250.26]","[57.69, 236.82, 327.0, 46.21, 344.35, 30.48, 133.87]",Yard Track,Yes,140
TK0558,JN0785,JN0469,400.46,5,"[0.67, 89.53, 12.44, 99.79, 134.16, 108.69, 368.4, 93.12, 187.23, 383.41, 352.09, 123.85, 130.75, 237.61, 367.57, 4.0, 157.43, 340.3, 164.38, 288.35]","[277.09, 82.28, 180.05, 226.74, 286.52, 329.34, 304.32, 11.34]",Yard Track,Yes,160
TK0559,JN0580,JN0985,349.28,2,"[235.38, 202.4, 300.94, 35.59, 105.14, 172.94, 334.82, 25.14, 117.73, 323.4, 313.64, 302.21, 107.71, 295.78, 176.51, 216.48, 83.42]","[246.83, 114.46, 120.11, 222.43, 83.77, 78.39]",Loop,Yes,140
TK0560,JN0734,JN0852,394.72,2,"[349.67, 271.26, 347.72, 132.76, 107.36, 336.02, 155.57, 280.13, 58.32, 298.35, 216.7, 106.03, 195.19, 275.1, 4.69, 251.62, 213.78, 86.95, 297.22]","[119.78, 109.28, 186.0, 266.89, 366.64, 55.8, 156.49]",Junction Track,Yes,80
TK0561,JN0895,JN0474,194.07,7,"[163.86, 103.8, 183.13, 15.3, 99.81, 148.75, 116.47, 4.5, 188.7]","[57.88, 48.38, 94.25]",Double Line,Yes,100
TK0562,JN0186,JN0281,222.78,2,"[108.65, 106.9, 72.12, 204.33, 145.5, 218.37, 14.87, 87.85, 186.05, 94.17, 58.34]","[222.29, 194.52, 121.74, 125.14]",Single Line,Yes,80
TK0563,JN0029,JN0683,98.54,9,"[34.25, 52.28, 60.03, 60.05]",[71.59],Double Line,Yes,140
TK0564,JN0716,JN0452,333.69,4,"[190.28, 97.9, 80.81, 108.21, 271.57, 142.32, 104.01, 144.48, 10.77, 297.19, 184.12, 34.98, 96.24, 328.2, 197.9, 97.24]","[142.27, 86.25, 10.61, 280.98, 97.6, 279.77]",Yard Track,Yes,120
TK0565,JN0069,JN0908,99.06,2,"[82.94, 95.4, 8.5, 0.83]",[54.33],Junction Track,Yes,120
TK0566,JN0446,JN0961,66.8,5,"[42.36, 6.4, 24.93]",[28.3],Loop,Yes,160
TK0567,JN0896,JN0538,191.0,3,"[9.33, 184.55, 48.87, 178.81, 57.54, 158.8, 126.87, 164.5, 186.44]","[166.45, 77.1, 155.57]",Junction Track,No,160
TK0568,JN0176,JN0511,235.65,4,"[107.47, 176.01, 137.45, 41.28, 80.24, 74.88, 61.59, 80.86, 121.33, 201.45, 174.86]","[196.83, 208.22, 98.07, 81.54]",Loop,Yes,100
TK0569,JN0778,JN0754,371.86,5,"[209.47, 343.36, 339.88, 217.41, 141.76, 36.78, 64.62, 252.74, 6.19, 328.53, 218.63, 16.79, 89.16, 220.96, 13.24, 290.05, 342.08, 357.44]","[272.82, 318.62, 227.1, 170.52, 265.19, 83.36, 40.82]",Junction Track,No,140
TK0570,JN0866,JN0252,351.04,1,"[167.96, 155.23, 332.45, 168.41, 28.47, 268.73, 137.45, 249.48, 203.45, 250.35, 21.76, 11.89, 132.88, 243.33, 78.52, 152.14, 344.3]","[75.43, 297.66, 289.77, 312.9, 321.25, 178.09, 239.38]",Single Line,Yes,80
TK0571,JN0208,JN0861,113.14,7,"[42.05, 100.77, 69.25, 99.12, 59.63]","[10.17, 52.41]",Double Line,No,140
TK0572,JN0744,JN0433,130.06,5,"[17.59, 32.62, 88.74, 50.19, 82.27, 69.75]","[71.41, 32.33]",Loop,Yes,140
TK0573,JN0673,JN0542,288.45,2,"[231.94, 233.01, 203.41, 129.24, 89.88, 277.76, 40.17, 12.62, 2.63, 223.56, 16.36, 155.37, 105.94, 42.38]","[213.62, 15.87, 91.84, 162.16, 116.08]",Yard Track,Yes,120
TK0574,JN0157,JN0858,210.97,2,"[6.41, 146.59, 197.18, 80.74, 4.49, 5.89, 188.19, 152.43, 22.51, 11.52]","[169.79, 170.85, 25.43, 63.61]",Loop,No,140
TK0575,JN0978,JN0733,145.59,5,"[74.22, 137.28, 58.04, 33.45, 47.55, 124.15, 72.49]","[51.57, 79.24]",Yard Track,Yes,140
TK0576,JN0477,JN0198,357.28,2,"[301.42, 200.91, 318.11, 136.64, 12.25, 259.76, 337.04, 57.83, 230.04, 290.62, 323.36, 98.8, 45.99, 88.55, 206.41, 328.25, 208.13]","[328.56, 275.12, 213.79, 7.79, 119.0, 20.53, 115.13]",Single Line,Yes,120
TK0577,JN0030,JN0583,358.37,2,"[262.53, 211.57, 247.9, 262.6, 260.5, 335.52, 85.01, 96.81, 33.76, 212.36, 141.62, 177.82, 60.86, 232.6, 221.84, 94.89, 166.79]","[320.49, 277.2, 81.33, 314.95, 24.12, 148.34, 28.71]",Junction Track,No,100
