Train_ID,Train_Name,Train_Type,Max_Speed,Avg_Speed,Train_Length,Capacity,Priority_Level,Color_Code
TR1681,Mumbai_Central_Terminal_Passenger_1681,Passenger,99,89,227,1116,2,#FFA500
TR1682,Vadodara_Central_Shatabdi_1682,Shatabdi,179,161,253,738,1,#808080
TR1683,Dhanbad_Freight_1683,Freight,68,54,405,2100,3,#808080
TR1684,Mysore_Shatabdi_1684,Shatabdi,149,120,222,564,1,#00FFFF
TR1685,Haridwar_Express_1685,Express,101,84,250,1105,2,#00FFFF
TR1686,Guwahati_Metro_1686,Metro,98,87,137,839,2,#FFA500
TR1687,Allahabad_Junction_Freight_1687,Freight,76,60,306,2458,3,#800080
TR1688,Surat_Terminal_Shatabdi_1688,Shatabdi,143,118,289,536,1,#00FFFF
TR1689,Mangalore_Superfast_1689,Superfast,100,81,296,1170,2,#800080
TR1690,Udaipur_Junction_Shatabdi_1690,Shatabdi,163,137,319,455,1,#00FF00
TR1691,Jalandhar_Passenger_1691,Passenger,81,63,215,1091,2,#FF0000
TR1692,Kochi_Junction_Local_1692,Local,104,86,187,763,2,#000080
TR1693,Khandwa_Superfast_1693,Superfast,93,78,167,944,2,#00FF00
TR1694,Ludhiana_Local_1694,Local,95,78,268,868,2,#008080
TR1695,Vijayawada_Central_Superfast_1695,Superfast,104,88,181,1128,2,#FFA500
TR1696,Jamshedpur_Freight_1696,Freight,84,62,286,1302,3,#00FFFF
TR1697,Kochi_Terminal_Superfast_1697,Superfast,101,91,154,1159,2,#FFA500
TR1698,Nashik_Central_Express_1698,Express,118,99,390,1382,1,#00FF00
TR1699,Jodhpur_Terminal_Shatabdi_1699,Shatabdi,147,129,259,680,1,#800080
TR1700,Varanasi_Central_Rajdhani_1700,Rajdhani,162,145,285,701,1,#C0C0C0
TR1701,Chennai_Central_Superfast_1701,Superfast,80,68,182,980,2,#000080
TR1702,Khandwa_Freight_1702,Freight,86,73,483,3786,3,#00FFFF
TR1703,Meerut_Junction_Rajdhani_1703,Rajdhani,162,134,223,543,1,#008000
TR1704,Nashik_Express_1704,Express,112,93,279,1470,1,#008080
TR1705,Kanpur_Terminal_Freight_1705,Freight,62,43,430,4448,3,#008080
TR1706,Bhopal_Terminal_Express_1706,Express,100,77,308,1367,2,#00FF00
TR1707,Rourkela_Passenger_1707,Passenger,86,75,255,1182,2,#FF00FF
TR1708,Bokaro_Freight_1708,Freight,89,68,466,1546,3,#008080
TR1709,Kanpur_Central_Passenger_1709,Passenger,83,65,233,1031,2,#FFFF00
TR1710,Vadodara_Junction_Shatabdi_1710,Shatabdi,177,158,200,590,1,#FF00FF
TR1711,Jamshedpur_Shatabdi_1711,Shatabdi,156,128,304,605,1,#0000FF
TR1712,Haridwar_Terminal_Express_1712,Express,112,95,360,1354,2,#0000FF
TR1713,Mysore_Junction_Shatabdi_1713,Shatabdi,155,139,244,790,1,#008000
TR1714,Jalandhar_Terminal_Shatabdi_1714,Shatabdi,146,117,239,459,1,#808000
TR1715,Dibrugarh_Terminal_Superfast_1715,Superfast,81,62,226,967,2,#008000
TR1716,Kolhapur_Freight_1716,Freight,70,54,422,1889,3,#000080
TR1717,Gwalior_Junction_Superfast_1717,Superfast,103,85,263,963,2,#FFFF00
TR1718,Bilaspur_Rajdhani_1718,Rajdhani,148,127,207,513,1,#808000
TR1719,Jammu_Junction_Rajdhani_1719,Rajdhani,179,162,309,593,1,#00FF00
TR1720,Mysore_Terminal_Metro_1720,Metro,89,74,105,803,2,#000080
TR1721,Guwahati_Junction_Freight_1721,Freight,85,75,291,1727,3,#C0C0C0
TR1722,Lucknow_Central_Shatabdi_1722,Shatabdi,174,145,345,506,1,#FF00FF
TR1723,Nagpur_Junction_Metro_1723,Metro,99,89,134,1046,2,#C0C0C0
TR1724,Hyderabad_Central_Shatabdi_1724,Shatabdi,174,148,324,758,1,#008000
TR1725,Bhubaneswar_Local_1725,Local,94,80,246,762,2,#0000FF
TR1726,New_Delhi_Terminal_Rajdhani_1726,Rajdhani,162,135,292,526,1,#008000
TR1727,Nashik_Terminal_Rajdhani_1727,Rajdhani,162,136,237,702,1,#0000FF
TR1728,Chennai_Central_Central_Rajdhani_1728,Rajdhani,140,119,248,400,1,#008000
TR1729,Hyderabad_Central_Superfast_1729,Superfast,105,89,242,1028,2,#FF0000
TR1730,Indore_Junction_Rajdhani_1730,Rajdhani,151,122,347,773,1,#0000FF
TR1731,Bangalore_Terminal_Passenger_1731,Passenger,83,71,291,1080,2,#FF00FF
TR1732,Jaipur_Terminal_Rajdhani_1732,Rajdhani,154,134,218,560,1,#C0C0C0
TR1733,Vijayawada_Terminal_Superfast_1733,Superfast,108,93,173,1063,2,#000080
TR1734,Gwalior_Central_Shatabdi_1734,Shatabdi,156,141,254,635,1,#C0C0C0
TR1735,Vadodara_Junction_Express_1735,Express,103,86,287,1465,2,#00FFFF
TR1736,Itarsi_Rajdhani_1736,Rajdhani,155,139,291,494,1,#808080
TR1737,Madurai_Freight_1737,Freight,85,62,420,3758,3,#FFFF00
TR1738,Durgapur_Rajdhani_1738,Rajdhani,143,116,332,699,1,#C0C0C0
TR1739,Shimla_Central_Shatabdi_1739,Shatabdi,169,142,236,610,1,#808080
TR1740,Bhopal_Junction_Freight_1740,Freight,80,57,450,1258,3,#808000
TR1741,Aurangabad_Rajdhani_1741,Rajdhani,148,129,305,696,1,#00FFFF
TR1742,Udaipur_Rajdhani_1742,Rajdhani,144,117,207,490,1,#FFFF00
TR1743,Ahmedabad_Metro_1743,Metro,79,67,153,860,2,#C0C0C0
TR1744,Mumbai_Central_Rajdhani_1744,Rajdhani,169,149,210,548,1,#00FF00
TR1745,Ludhiana_Junction_Passenger_1745,Passenger,81,70,236,935,2,#008000
TR1746,Coimbatore_Terminal_Shatabdi_1746,Shatabdi,157,133,216,538,1,#800080
TR1747,New_Delhi_Terminal_Passenger_1747,Passenger,102,85,151,875,2,#808000
TR1748,Dehradun_Junction_Express_1748,Express,124,106,377,1040,2,#00FF00
TR1749,Silchar_Central_Shatabdi_1749,Shatabdi,170,150,220,537,1,#000080
TR1750,Cuttack_Rajdhani_1750,Rajdhani,142,124,304,428,1,#0000FF
TR1751,Jaipur_Junction_Shatabdi_1751,Shatabdi,173,154,260,739,1,#800080
TR1752,Vadodara_Junction_Rajdhani_1752,Rajdhani,145,120,220,763,1,#00FF00
TR1753,Indore_Metro_1753,Metro,84,69,126,809,2,#FFA500
TR1754,Surat_Passenger_1754,Passenger,80,61,175,713,2,#0000FF
TR1755,Bhopal_Central_Local_1755,Local,80,66,225,634,2,#00FFFF
TR1756,Raipur_Passenger_1756,Passenger,98,80,181,1168,2,#008080
TR1757,Agra_Terminal_Rajdhani_1757,Rajdhani,152,126,269,400,1,#FFFF00
TR1758,Coimbatore_Superfast_1758,Superfast,104,89,188,1075,2,#FFFF00
TR1759,Ajmer_Terminal_Local_1759,Local,83,69,215,704,2,#FFA500
TR1760,Bangalore_Junction_Passenger_1760,Passenger,95,85,236,939,2,#808000
TR1761,Amritsar_Express_1761,Express,100,76,336,1377,2,#00FFFF
TR1762,Allahabad_Junction_Express_1762,Express,101,77,266,841,2,#008000
TR1763,Chennai_Central_Terminal_Express_1763,Express,103,80,300,1263,2,#FFA500
TR1764,Vijayawada_Central_Rajdhani_1764,Rajdhani,145,121,267,735,1,#C0C0C0
TR1765,Jammu_Junction_Metro_1765,Metro,89,74,187,1130,2,#0000FF
TR1766,Mumbai_Central_Junction_Local_1766,Local,89,79,291,931,2,#800080
TR1767,Siliguri_Freight_1767,Freight,63,42,314,1454,3,#000080
TR1768,Jaipur_Local_1768,Local,81,62,199,844,2,#000080
TR1769,Ujjain_Metro_1769,Metro,91,72,121,909,2,#0000FF
TR1770,Nashik_Express_1770,Express,106,83,361,1202,2,#FFA500
TR1771,Trivandrum_Superfast_1771,Superfast,100,84,217,704,2,#808080
TR1772,Bhubaneswar_Superfast_1772,Superfast,106,87,249,660,2,#00FF00
TR1773,Allahabad_Terminal_Passenger_1773,Passenger,91,80,154,1085,2,#FF00FF
TR1774,Lucknow_Local_1774,Local,101,87,217,1042,2,#C0C0C0
TR1775,Silchar_Central_Shatabdi_1775,Shatabdi,166,142,324,607,1,#C0C0C0
TR1776,Vadodara_Terminal_Freight_1776,Freight,69,54,312,3365,3,#000080
TR1777,Pune_Junction_Shatabdi_1777,Shatabdi,164,139,331,706,1,#808000
TR1778,Satna_Metro_1778,Metro,93,81,198,979,2,#00FF00
TR1779,Kanpur_Junction_Local_1779,Local,85,71,244,618,2,#008000
TR1780,Gwalior_Central_Passenger_1780,Passenger,94,78,244,653,2,#808080
TR1781,Mangalore_Freight_1781,Freight,88,68,267,3880,3,#00FF00
TR1782,Surat_Central_Express_1782,Express,107,90,383,1430,2,#800080
TR1783,Jodhpur_Terminal_Passenger_1783,Passenger,98,84,174,1071,2,#FFA500
TR1784,Asansol_Metro_1784,Metro,94,82,109,892,2,#008080
TR1785,Bhopal_Terminal_Passenger_1785,Passenger,103,87,271,1128,2,#000080
TR1786,Jalandhar_Central_Rajdhani_1786,Rajdhani,145,130,236,705,1,#808080
TR1787,Nagpur_Express_1787,Express,116,96,329,1263,1,#00FFFF
TR1788,Bhopal_Freight_1788,Freight,62,52,364,3065,3,#000080
TR1789,Raipur_Superfast_1789,Superfast,105,95,150,1047,2,#008000
TR1790,Kolhapur_Express_1790,Express,106,82,305,1439,2,#FF00FF
TR1791,Jalandhar_Terminal_Superfast_1791,Superfast,107,97,261,881,2,#000080
TR1792,Jalpaiguri_Rajdhani_1792,Rajdhani,151,132,260,697,1,#C0C0C0
TR1793,Surat_Shatabdi_1793,Shatabdi,173,152,234,764,1,#FF0000
TR1794,New_Delhi_Junction_Express_1794,Express,102,79,328,1033,1,#808000
TR1795,Indore_Terminal_Shatabdi_1795,Shatabdi,154,132,270,548,1,#C0C0C0
TR1796,Allahabad_Terminal_Superfast_1796,Superfast,109,95,218,658,2,#FFFF00
TR1797,Kota_Terminal_Shatabdi_1797,Shatabdi,157,140,313,480,1,#800080
TR1798,Bareilly_Express_1798,Express,112,92,286,1198,2,#FF00FF
TR1799,Nashik_Freight_1799,Freight,62,49,421,2915,3,#000080
TR1800,Mangalore_Central_Local_1800,Local,83,73,197,753,2,#FF0000
TR1801,Jaipur_Central_Metro_1801,Metro,76,58,155,807,2,#808000
TR1802,Hyderabad_Junction_Express_1802,Express,111,94,397,1246,2,#008000
TR1803,Katni_Rajdhani_1803,Rajdhani,153,128,292,428,1,#FFFF00
TR1804,Agra_Metro_1804,Metro,79,67,194,983,2,#008000
TR1805,Patna_Central_Superfast_1805,Superfast,80,69,284,864,2,#0000FF
TR1806,Haridwar_Central_Rajdhani_1806,Rajdhani,145,129,324,538,1,#C0C0C0
TR1807,New_Delhi_Terminal_Express_1807,Express,109,90,341,1257,2,#FF00FF
TR1808,Bikaner_Terminal_Superfast_1808,Superfast,108,89,279,1165,2,#008000
TR1809,New_Delhi_Junction_Superfast_1809,Superfast,86,67,277,736,2,#FF00FF
TR1810,Amritsar_Terminal_Local_1810,Local,80,65,168,842,2,#0000FF
TR1811,Coimbatore_Terminal_Freight_1811,Freight,82,63,281,4450,3,#C0C0C0
TR1812,Durgapur_Express_1812,Express,117,100,380,921,1,#008000
TR1813,Bina_Freight_1813,Freight,85,64,479,1574,3,#008000
TR1814,Udaipur_Terminal_Shatabdi_1814,Shatabdi,176,148,282,772,1,#800080
TR1815,Jamshedpur_Local_1815,Local,100,87,252,639,2,#808080
TR1816,Hubli_Junction_Shatabdi_1816,Shatabdi,144,116,308,644,1,#00FF00
TR1817,Kanpur_Central_Superfast_1817,Superfast,83,66,166,1058,2,#FF00FF
TR1818,Lucknow_Terminal_Passenger_1818,Passenger,105,89,180,972,2,#00FFFF
TR1819,Puri_Local_1819,Local,87,71,257,1017,2,#808080
TR1820,Belgaum_Metro_1820,Metro,80,67,173,1128,2,#008080
TR1821,Udaipur_Terminal_Metro_1821,Metro,75,63,140,1034,2,#C0C0C0
TR1822,Chandigarh_Terminal_Shatabdi_1822,Shatabdi,164,141,223,591,1,#FFFF00
TR1823,Srinagar_Terminal_Metro_1823,Metro,75,61,103,1012,2,#008080
TR1824,Ludhiana_Terminal_Shatabdi_1824,Shatabdi,167,152,270,797,1,#0000FF
TR1825,Trivandrum_Junction_Passenger_1825,Passenger,108,95,248,1065,2,#00FF00
TR1826,Aurangabad_Express_1826,Express,110,88,267,1026,2,#C0C0C0
TR1827,Jammu_Central_Metro_1827,Metro,88,72,148,939,2,#008080
TR1828,Udaipur_Junction_Shatabdi_1828,Shatabdi,167,140,307,680,1,#808080
TR1829,Guwahati_Central_Rajdhani_1829,Rajdhani,145,123,282,418,1,#0000FF
TR1830,Gorakhpur_Junction_Passenger_1830,Passenger,95,82,197,820,2,#FF00FF
TR1831,Jaipur_Junction_Superfast_1831,Superfast,101,82,194,974,2,#000080
TR1832,Bareilly_Shatabdi_1832,Shatabdi,178,151,334,533,1,#FF00FF
TR1833,Srinagar_Express_1833,Express,122,102,293,1498,2,#0000FF
TR1834,Ahmedabad_Rajdhani_1834,Rajdhani,166,140,251,489,1,#808000
TR1835,Ludhiana_Junction_Metro_1835,Metro,78,66,168,1023,2,#808080
TR1836,Bhopal_Central_Local_1836,Local,105,90,200,785,2,#FF00FF
TR1837,Udaipur_Terminal_Superfast_1837,Superfast,95,85,160,804,2,#800080
TR1838,Guwahati_Central_Passenger_1838,Passenger,87,70,280,1139,2,#808000
TR1839,Kolkata_Junction_Local_1839,Local,94,80,254,1156,2,#008000
TR1840,Gorakhpur_Terminal_Express_1840,Express,128,113,391,941,1,#00FF00
TR1841,Durgapur_Rajdhani_1841,Rajdhani,154,132,326,576,1,#C0C0C0
TR1842,Kochi_Terminal_Passenger_1842,Passenger,103,86,207,1126,2,#800080
TR1843,Kota_Junction_Passenger_1843,Passenger,95,78,189,1076,2,#FFA500
TR1844,Madurai_Junction_Shatabdi_1844,Shatabdi,169,150,326,630,1,#0000FF
TR1845,Indore_Shatabdi_1845,Shatabdi,172,146,215,417,1,#FFFF00
TR1846,Dibrugarh_Central_Superfast_1846,Superfast,87,68,246,877,2,#C0C0C0
TR1847,Surat_Shatabdi_1847,Shatabdi,152,126,223,408,1,#FFFF00
TR1848,Singrauli_Superfast_1848,Superfast,106,92,271,926,2,#FFFF00
TR1849,Madurai_Junction_Local_1849,Local,108,91,275,1023,2,#FF0000
TR1850,Kochi_Junction_Local_1850,Local,81,68,170,943,2,#FFA500
TR1851,Chennai_Central_Junction_Passenger_1851,Passenger,88,76,228,906,2,#00FFFF
TR1852,Hyderabad_Metro_1852,Metro,79,64,158,1020,2,#C0C0C0
TR1853,Belgaum_Passenger_1853,Passenger,100,85,274,1007,2,#FF00FF
TR1854,Dehradun_Freight_1854,Freight,77,57,369,3999,3,#FF00FF
TR1855,Bangalore_Central_Local_1855,Local,95,77,231,876,2,#FFFF00
TR1856,Jamshedpur_Rajdhani_1856,Rajdhani,144,117,275,578,1,#FFA500
TR1857,Silchar_Central_Superfast_1857,Superfast,84,69,175,1054,2,#800080
TR1858,Dibrugarh_Terminal_Passenger_1858,Passenger,106,93,298,1132,2,#008000
TR1859,Ajmer_Junction_Rajdhani_1859,Rajdhani,154,135,236,442,1,#000080
TR1860,Puri_Rajdhani_1860,Rajdhani,167,140,267,797,1,#FFFF00
TR1861,Gorakhpur_Express_1861,Express,111,96,256,1285,1,#00FFFF
TR1862,Hubli_Terminal_Metro_1862,Metro,89,73,192,1195,2,#C0C0C0
TR1863,Jaipur_Superfast_1863,Superfast,90,80,164,876,2,#000080
TR1864,Chandigarh_Junction_Local_1864,Local,95,76,176,1174,2,#C0C0C0
TR1865,Indore_Central_Passenger_1865,Passenger,100,87,206,918,2,#FFFF00
TR1866,Meerut_Junction_Freight_1866,Freight,70,54,459,4956,3,#FF00FF
TR1867,Jammu_Central_Freight_1867,Freight,68,47,240,1335,3,#FFFF00
TR1868,Meerut_Central_Rajdhani_1868,Rajdhani,141,113,348,594,1,#808000
TR1869,Davangere_Superfast_1869,Superfast,97,83,175,992,2,#0000FF
TR1870,Patna_Terminal_Freight_1870,Freight,68,55,248,1255,3,#FFA500
TR1871,Surat_Rajdhani_1871,Rajdhani,173,150,268,504,1,#0000FF
TR1872,New_Delhi_Terminal_Freight_1872,Freight,87,75,459,1613,3,#C0C0C0
TR1873,Gorakhpur_Terminal_Freight_1873,Freight,72,52,364,1330,3,#008000
TR1874,Udaipur_Terminal_Passenger_1874,Passenger,101,91,175,986,2,#000080
TR1875,Vijayawada_Central_Rajdhani_1875,Rajdhani,169,145,263,727,1,#808000
TR1876,Pune_Central_Passenger_1876,Passenger,103,85,297,929,2,#FFA500
TR1877,Allahabad_Terminal_Superfast_1877,Superfast,100,90,296,913,2,#808080
TR1878,Surat_Metro_1878,Metro,75,56,128,826,2,#808080
TR1879,Shimla_Terminal_Superfast_1879,Superfast,108,98,256,659,2,#008000
TR1880,Ajmer_Freight_1880,Freight,78,67,259,3611,3,#C0C0C0
TR1881,Lucknow_Central_Passenger_1881,Passenger,107,88,168,830,2,#000080
TR1882,Allahabad_Shatabdi_1882,Shatabdi,168,153,327,565,1,#808000
TR1883,Patna_Junction_Metro_1883,Metro,72,60,190,1193,2,#808000
TR1884,Srinagar_Junction_Rajdhani_1884,Rajdhani,165,140,276,679,1,#FF00FF
TR1885,Indore_Central_Local_1885,Local,92,74,247,1040,2,#FF00FF
TR1886,Vijayawada_Junction_Metro_1886,Metro,76,66,111,859,2,#808000
TR1887,Srinagar_Terminal_Local_1887,Local,98,79,227,643,2,#00FF00
TR1888,Indore_Junction_Passenger_1888,Passenger,108,95,265,1047,2,#000080
TR1889,Agra_Junction_Metro_1889,Metro,79,68,182,834,2,#0000FF
TR1890,Amritsar_Junction_Freight_1890,Freight,80,67,463,3290,3,#000080
TR1891,Coimbatore_Freight_1891,Freight,65,43,286,1782,3,#00FF00
TR1892,Jodhpur_Terminal_Shatabdi_1892,Shatabdi,158,132,209,425,1,#FFFF00
TR1893,Amritsar_Terminal_Rajdhani_1893,Rajdhani,141,124,254,534,1,#000080
TR1894,Guwahati_Terminal_Freight_1894,Freight,87,77,346,3715,3,#FFA500
TR1895,Jalandhar_Terminal_Local_1895,Local,92,82,177,905,2,#FFFF00
TR1896,Ajmer_Shatabdi_1896,Shatabdi,161,140,238,500,1,#FF0000
TR1897,Surat_Terminal_Local_1897,Local,89,72,289,952,2,#808000
TR1898,Jabalpur_Local_1898,Local,89,74,239,1064,2,#FFA500
TR1899,Silchar_Junction_Local_1899,Local,87,74,241,931,2,#000080
TR1900,Mysore_Central_Shatabdi_1900,Shatabdi,177,154,307,613,1,#C0C0C0
TR1901,Srinagar_Terminal_Freight_1901,Freight,74,59,300,3781,3,#008080
TR1902,Guwahati_Junction_Local_1902,Local,81,62,266,1159,2,#000080
TR1903,Shimla_Terminal_Freight_1903,Freight,67,51,243,2568,3,#FF00FF
TR1904,Vijayawada_Junction_Metro_1904,Metro,94,81,187,1136,2,#00FF00
TR1905,Bhubaneswar_Rajdhani_1905,Rajdhani,172,144,211,603,1,#008000
TR1906,Bhopal_Passenger_1906,Passenger,99,82,288,787,2,#808000
TR1907,Katni_Metro_1907,Metro,79,62,171,1075,2,#FFA500
TR1908,Ahmedabad_Shatabdi_1908,Shatabdi,167,151,242,776,1,#C0C0C0
TR1909,Surat_Superfast_1909,Superfast,94,82,195,1134,2,#00FF00
TR1910,Jabalpur_Superfast_1910,Superfast,98,80,218,907,2,#008000
TR1911,Mangalore_Rajdhani_1911,Rajdhani,158,142,277,571,1,#808000
TR1912,Gorakhpur_Junction_Shatabdi_1912,Shatabdi,149,132,319,501,1,#008000
TR1913,Trivandrum_Junction_Shatabdi_1913,Shatabdi,178,149,220,621,1,#008080
TR1914,New_Delhi_Rajdhani_1914,Rajdhani,165,140,348,549,1,#FF00FF
TR1915,Rourkela_Superfast_1915,Superfast,100,82,208,646,2,#00FFFF
TR1916,Bangalore_Local_1916,Local,102,87,239,743,2,#008000
TR1917,Nagpur_Junction_Shatabdi_1917,Shatabdi,179,151,251,761,1,#000080
TR1918,Nagpur_Central_Superfast_1918,Superfast,92,80,172,991,2,#000080
TR1919,Bangalore_Freight_1919,Freight,80,68,385,1863,3,#FF0000
TR1920,Patna_Metro_1920,Metro,75,56,151,1023,2,#800080
TR1921,Ahmedabad_Central_Express_1921,Express,119,103,255,1312,2,#FFA500
TR1922,Vadodara_Terminal_Express_1922,Express,121,99,263,887,2,#008000
TR1923,Madurai_Junction_Metro_1923,Metro,71,55,170,879,2,#808080
TR1924,Lucknow_Central_Shatabdi_1924,Shatabdi,172,157,219,699,1,#FFFF00
TR1925,Lucknow_Terminal_Rajdhani_1925,Rajdhani,171,154,269,423,1,#800080
TR1926,Kolhapur_Metro_1926,Metro,92,77,173,1093,2,#808000
TR1927,Puri_Metro_1927,Metro,82,67,196,1015,2,#0000FF
TR1928,Jaipur_Terminal_Local_1928,Local,103,88,167,917,2,#C0C0C0
TR1929,Mangalore_Terminal_Rajdhani_1929,Rajdhani,152,133,248,503,1,#FFFF00
TR1930,Trivandrum_Superfast_1930,Superfast,81,68,274,1077,2,#00FF00
TR1931,Hubli_Junction_Metro_1931,Metro,73,62,118,804,2,#00FF00
TR1932,Bikaner_Central_Shatabdi_1932,Shatabdi,171,152,236,665,1,#00FFFF
TR1933,Hubli_Terminal_Superfast_1933,Superfast,102,92,237,864,2,#808080
TR1934,Meerut_Terminal_Shatabdi_1934,Shatabdi,147,126,293,418,1,#808000
TR1935,Haridwar_Junction_Express_1935,Express,125,103,295,845,2,#808080
TR1936,Madurai_Terminal_Superfast_1936,Superfast,87,75,274,627,2,#FFA500
TR1937,Haridwar_Junction_Express_1937,Express,102,86,308,1188,1,#808000
TR1938,Kanpur_Junction_Rajdhani_1938,Rajdhani,170,141,277,540,1,#C0C0C0
TR1939,Chandigarh_Express_1939,Express,124,109,265,896,2,#000080
TR1940,Patna_Junction_Metro_1940,Metro,75,60,188,907,2,#FFFF00
TR1941,Udaipur_Metro_1941,Metro,73,62,155,894,2,#008080
TR1942,Kochi_Junction_Rajdhani_1942,Rajdhani,148,119,277,760,1,#FFA500
TR1943,Guwahati_Superfast_1943,Superfast,102,84,264,1195,2,#808000
TR1944,Amritsar_Shatabdi_1944,Shatabdi,169,142,339,535,1,#00FFFF
TR1945,Silchar_Central_Express_1945,Express,117,101,383,1159,2,#800080
TR1946,Srinagar_Junction_Shatabdi_1946,Shatabdi,170,155,260,616,1,#008080
TR1947,Bareilly_Passenger_1947,Passenger,92,80,208,694,2,#008000
TR1948,Varanasi_Terminal_Metro_1948,Metro,94,79,186,1049,2,#00FFFF
TR1949,Raipur_Passenger_1949,Passenger,102,89,283,702,2,#00FFFF
TR1950,Allahabad_Central_Metro_1950,Metro,87,74,107,839,2,#800080
TR1951,Guwahati_Central_Metro_1951,Metro,70,59,178,1035,2,#008080
TR1952,Jodhpur_Junction_Passenger_1952,Passenger,82,67,189,942,2,#FFA500
TR1953,Mangalore_Freight_1953,Freight,81,67,212,3398,3,#000080
TR1954,Pune_Local_1954,Local,80,64,247,879,2,#00FFFF
TR1955,Vadodara_Terminal_Superfast_1955,Superfast,108,95,235,825,2,#00FF00
TR1956,Udaipur_Terminal_Express_1956,Express,122,102,356,1326,2,#008000
TR1957,Ahmedabad_Junction_Passenger_1957,Passenger,108,98,299,736,2,#FFA500
TR1958,Silchar_Junction_Passenger_1958,Passenger,83,73,182,1131,2,#008080
TR1959,Agra_Terminal_Local_1959,Local,107,92,284,676,2,#008080
TR1960,Amritsar_Terminal_Superfast_1960,Superfast,90,72,269,816,2,#000080
TR1961,Chennai_Central_Central_Freight_1961,Freight,71,50,371,2613,3,#00FF00
TR1962,New_Delhi_Central_Superfast_1962,Superfast,96,84,281,1175,2,#008080
TR1963,Mangalore_Central_Metro_1963,Metro,81,67,116,1140,2,#C0C0C0
TR1964,Kanpur_Junction_Local_1964,Local,105,91,210,1190,2,#008000
TR1965,Dehradun_Central_Rajdhani_1965,Rajdhani,173,153,219,416,1,#808000
TR1966,Bellary_Superfast_1966,Superfast,102,92,206,744,2,#FF0000
TR1967,Kolkata_Terminal_Passenger_1967,Passenger,92,77,246,1117,2,#808080
TR1968,Shimla_Terminal_Freight_1968,Freight,82,63,250,3098,3,#FFA500
TR1969,Srinagar_Terminal_Local_1969,Local,99,87,206,641,2,#FFFF00
TR1970,Bikaner_Terminal_Metro_1970,Metro,75,59,170,911,2,#FFFF00
TR1971,Pune_Terminal_Express_1971,Express,125,105,269,1330,1,#C0C0C0
TR1972,Kanpur_Express_1972,Express,115,95,389,880,1,#FF0000
TR1973,Nashik_Metro_1973,Metro,99,82,121,948,2,#00FF00
TR1974,Ludhiana_Central_Metro_1974,Metro,81,63,125,1109,2,#808080
TR1975,Nashik_Central_Local_1975,Local,83,64,157,633,2,#FFA500
TR1976,Indore_Junction_Freight_1976,Freight,77,62,367,1461,3,#FF0000
TR1977,Jammu_Superfast_1977,Superfast,97,82,211,1006,2,#FFA500
TR1978,Gorakhpur_Junction_Freight_1978,Freight,66,42,391,2076,3,#008080
TR1979,Varanasi_Central_Metro_1979,Metro,85,68,165,1125,2,#008080
TR1980,Kanpur_Terminal_Rajdhani_1980,Rajdhani,148,119,285,689,1,#800080
TR1981,Indore_Terminal_Rajdhani_1981,Rajdhani,173,147,296,550,1,#C0C0C0
TR1982,Jalpaiguri_Rajdhani_1982,Rajdhani,177,150,246,769,1,#C0C0C0
TR1983,Gwalior_Superfast_1983,Superfast,104,89,245,604,2,#800080
TR1984,Nashik_Central_Metro_1984,Metro,97,86,153,1076,2,#800080
TR1985,Siliguri_Metro_1985,Metro,84,70,159,915,2,#808000
TR1986,Madurai_Central_Metro_1986,Metro,92,77,169,961,2,#0000FF
TR1987,Ahmedabad_Terminal_Rajdhani_1987,Rajdhani,162,142,344,401,1,#FF0000
TR1988,Bikaner_Terminal_Shatabdi_1988,Shatabdi,144,121,259,508,1,#C0C0C0
TR1989,New_Delhi_Terminal_Local_1989,Local,86,74,197,920,2,#808080
TR1990,Srinagar_Local_1990,Local,98,81,257,1166,2,#00FF00
TR1991,Nashik_Central_Superfast_1991,Superfast,109,99,160,759,2,#808000
TR1992,Nashik_Central_Express_1992,Express,123,102,301,816,2,#808080
TR1993,Hubli_Local_1993,Local,80,61,197,841,2,#808000
TR1994,Coimbatore_Junction_Express_1994,Express,107,83,270,1380,2,#00FFFF
TR1995,Jaipur_Junction_Freight_1995,Freight,67,43,428,2469,3,#00FF00
TR1996,Chennai_Central_Terminal_Express_1996,Express,106,91,269,1035,2,#FFFF00
TR1997,Chandigarh_Terminal_Superfast_1997,Superfast,91,72,154,1158,2,#FF0000
TR1998,Amritsar_Junction_Local_1998,Local,84,73,295,800,2,#0000FF
TR1999,Kolkata_Central_Shatabdi_1999,Shatabdi,179,164,298,587,1,#000080
TR2000,Puri_Passenger_2000,Passenger,106,89,258,664,2,#FFFF00
